"class_code","group"
"G01R  31/2997","IPC3"
"G01R  31/29971","IPC3"
"G01R  31/29972","IPC3"
"G01R  31/29973","IPC3"
"G01R  31/29974","IPC3"
"G01R  31/29975","IPC3"
"G01R  31/29976","IPC3"
"G01R  31/29977","IPC3"
"G01R  31/29978","IPC3"
"G01R  31/29979","IPC3"
"G01R  31/2998","IPC3"
"G01R  31/29981","IPC3"
"G01R  31/29982","IPC3"
"G01R  31/29983","IPC3"
"G01R  31/29984","IPC3"
"G01R  31/29985","IPC3"
"G01R  31/29986","IPC3"
"G01R  31/29987","IPC3"
"G01R  31/29988","IPC3"
"G01R  31/29989","IPC3"
"G01R  31/2999","IPC3"
"G01R  31/29991","IPC3"
"G01R  31/29992","IPC3"
"G01R  31/29993","IPC3"
"G01R  31/29994","IPC3"
"G01R  31/29995","IPC3"
"G01R  31/29996","IPC3"
"G01R  31/29997","IPC3"
"G01R  31/29998","IPC3"
"G01R  31/29999","IPC3"
"G01R  31/3","IPC3"
"G01R  31/30001","IPC3"
"G01R  31/30002","IPC3"
"G01R  31/30003","IPC3"
"G01R  31/30004","IPC3"
"G01R  31/30005","IPC3"
"G01R  31/30006","IPC3"
"G01R  31/30007","IPC3"
"G01R  31/30008","IPC3"
"G01R  31/30009","IPC3"
"G01R  31/3001","IPC3"
"G01R  31/30011","IPC3"
"G01R  31/30012","IPC3"
"G01R  31/30013","IPC3"
"G01R  31/30014","IPC3"
"G01R  31/30015","IPC3"
"G01R  31/30016","IPC3"
"G01R  31/30017","IPC3"
"G01R  31/30018","IPC3"
"G01R  31/30019","IPC3"
"G01R  31/3002","IPC3"
"G01R  31/30021","IPC3"
"G01R  31/30022","IPC3"
"G01R  31/30023","IPC3"
"G01R  31/30024","IPC3"
"G01R  31/30025","IPC3"
"G01R  31/30026","IPC3"
"G01R  31/30027","IPC3"
"G01R  31/30028","IPC3"
"G01R  31/30029","IPC3"
"G01R  31/3003","IPC3"
"G01R  31/30031","IPC3"
"G01R  31/30032","IPC3"
"G01R  31/30033","IPC3"
"G01R  31/30034","IPC3"
"G01R  31/30035","IPC3"
"G01R  31/30036","IPC3"
"G01R  31/30037","IPC3"
"G01R  31/30038","IPC3"
"G01R  31/30039","IPC3"
"G01R  31/3004","IPC3"
"G01R  31/30041","IPC3"
"G01R  31/30042","IPC3"
"G01R  31/30043","IPC3"
"G01R  31/30044","IPC3"
"G01R  31/30045","IPC3"
"G01R  31/30046","IPC3"
"G01R  31/30047","IPC3"
"G01R  31/30048","IPC3"
"G01R  31/30049","IPC3"
"G01R  31/3005","IPC3"
"G01R  31/30051","IPC3"
"G01R  31/30052","IPC3"
"G01R  31/30053","IPC3"
"G01R  31/30054","IPC3"
"G01R  31/30055","IPC3"
"G01R  31/30056","IPC3"
"G01R  31/30057","IPC3"
"G01R  31/30058","IPC3"
"G01R  31/30059","IPC3"
"G01R  31/3006","IPC3"
"G01R  31/30061","IPC3"
"G01R  31/30062","IPC3"
"G01R  31/30063","IPC3"
"G01R  31/30064","IPC3"
"G01R  31/30065","IPC3"
"G01R  31/30066","IPC3"
"G01R  31/30067","IPC3"
"G01R  31/30068","IPC3"
"G01R  31/30069","IPC3"
"G01R  31/3007","IPC3"
"G01R  31/30071","IPC3"
"G01R  31/30072","IPC3"
"G01R  31/30073","IPC3"
"G01R  31/30074","IPC3"
"G01R  31/30075","IPC3"
"G01R  31/30076","IPC3"
"G01R  31/30077","IPC3"
"G01R  31/30078","IPC3"
"G01R  31/30079","IPC3"
"G01R  31/3008","IPC3"
"G01R  31/30081","IPC3"
"G01R  31/30082","IPC3"
"G01R  31/30083","IPC3"
"G01R  31/30084","IPC3"
"G01R  31/30085","IPC3"
"G01R  31/30086","IPC3"
"G01R  31/30087","IPC3"
"G01R  31/30088","IPC3"
"G01R  31/30089","IPC3"
"G01R  31/3009","IPC3"
"G01R  31/30091","IPC3"
"G01R  31/30092","IPC3"
"G01R  31/30093","IPC3"
"G01R  31/30094","IPC3"
"G01R  31/30095","IPC3"
"G01R  31/30096","IPC3"
"G01R  31/30097","IPC3"
"G01R  31/30098","IPC3"
"G01R  31/30099","IPC3"
"G01R  31/301","IPC3"
"G01R  31/30101","IPC3"
"G01R  31/30102","IPC3"
"G01R  31/30103","IPC3"
"G01R  31/30104","IPC3"
"G01R  31/30105","IPC3"
"G01R  31/30106","IPC3"
"G01R  31/30107","IPC3"
"G01R  31/30108","IPC3"
"G01R  31/30109","IPC3"
"G01R  31/3011","IPC3"
"G01R  31/30111","IPC3"
"G01R  31/30112","IPC3"
"G01R  31/30113","IPC3"
"G01R  31/30114","IPC3"
"G01R  31/30115","IPC3"
"G01R  31/30116","IPC3"
"G01R  31/30117","IPC3"
"G01R  31/30118","IPC3"
"G01R  31/30119","IPC3"
"G01R  31/3012","IPC3"
"G01R  31/30121","IPC3"
"G01R  31/30122","IPC3"
"G01R  31/30123","IPC3"
"G01R  31/30124","IPC3"
"G01R  31/30125","IPC3"
"G01R  31/30126","IPC3"
"G01R  31/30127","IPC3"
"G01R  31/30128","IPC3"
"G01R  31/30129","IPC3"
"G01R  31/3013","IPC3"
"G01R  31/30131","IPC3"
"G01R  31/30132","IPC3"
"G01R  31/30133","IPC3"
"G01R  31/30134","IPC3"
"G01R  31/30135","IPC3"
"G01R  31/30136","IPC3"
"G01R  31/30137","IPC3"
"G01R  31/30138","IPC3"
"G01R  31/30139","IPC3"
"G01R  31/3014","IPC3"
"G01R  31/30141","IPC3"
"G01R  31/30142","IPC3"
"G01R  31/30143","IPC3"
"G01R  31/30144","IPC3"
"G01R  31/30145","IPC3"
"G01R  31/30146","IPC3"
"G01R  31/30147","IPC3"
"G01R  31/30148","IPC3"
"G01R  31/30149","IPC3"
"G01R  31/3015","IPC3"
"G01R  31/30151","IPC3"
"G01R  31/30152","IPC3"
"G01R  31/30153","IPC3"
"G01R  31/30154","IPC3"
"G01R  31/30155","IPC3"
"G01R  31/30156","IPC3"
"G01R  31/30157","IPC3"
"G01R  31/30158","IPC3"
"G01R  31/30159","IPC3"
"G01R  31/3016","IPC3"
"G01R  31/30161","IPC3"
"G01R  31/30162","IPC3"
"G01R  31/30163","IPC3"
"G01R  31/30164","IPC3"
"G01R  31/30165","IPC3"
"G01R  31/30166","IPC3"
"G01R  31/30167","IPC3"
"G01R  31/30168","IPC3"
"G01R  31/30169","IPC3"
"G01R  31/3017","IPC3"
"G01R  31/30171","IPC3"
"G01R  31/30172","IPC3"
"G01R  31/30173","IPC3"
"G01R  31/30174","IPC3"
"G01R  31/30175","IPC3"
"G01R  31/30176","IPC3"
"G01R  31/30177","IPC3"
"G01R  31/30178","IPC3"
"G01R  31/30179","IPC3"
"G01R  31/3018","IPC3"
"G01R  31/30181","IPC3"
"G01R  31/30182","IPC3"
"G01R  31/30183","IPC3"
"G01R  31/30184","IPC3"
"G01R  31/30185","IPC3"
"G01R  31/30186","IPC3"
"G01R  31/30187","IPC3"
"G01R  31/30188","IPC3"
"G01R  31/30189","IPC3"
"G01R  31/3019","IPC3"
"G01R  31/30191","IPC3"
"G01R  31/30192","IPC3"
"G01R  31/30193","IPC3"
"G01R  31/30194","IPC3"
"G01R  31/30195","IPC3"
"G01R  31/30196","IPC3"
"G01R  31/30197","IPC3"
"G01R  31/30198","IPC3"
"G01R  31/30199","IPC3"
"G01R  31/302","IPC3"
"G01R  31/30201","IPC3"
"G01R  31/30202","IPC3"
"G01R  31/30203","IPC3"
"G01R  31/30204","IPC3"
"G01R  31/30205","IPC3"
"G01R  31/30206","IPC3"
"G01R  31/30207","IPC3"
"G01R  31/30208","IPC3"
"G01R  31/30209","IPC3"
"G01R  31/3021","IPC3"
"G01R  31/30211","IPC3"
"G01R  31/30212","IPC3"
"G01R  31/30213","IPC3"
"G01R  31/30214","IPC3"
"G01R  31/30215","IPC3"
"G01R  31/30216","IPC3"
"G01R  31/30217","IPC3"
"G01R  31/30218","IPC3"
"G01R  31/30219","IPC3"
"G01R  31/3022","IPC3"
"G01R  31/30221","IPC3"
"G01R  31/30222","IPC3"
"G01R  31/30223","IPC3"
"G01R  31/30224","IPC3"
"G01R  31/30225","IPC3"
"G01R  31/30226","IPC3"
"G01R  31/30227","IPC3"
"G01R  31/30228","IPC3"
"G01R  31/30229","IPC3"
"G01R  31/3023","IPC3"
"G01R  31/30231","IPC3"
"G01R  31/30232","IPC3"
"G01R  31/30233","IPC3"
"G01R  31/30234","IPC3"
"G01R  31/30235","IPC3"
"G01R  31/30236","IPC3"
"G01R  31/30237","IPC3"
"G01R  31/30238","IPC3"
"G01R  31/30239","IPC3"
"G01R  31/3024","IPC3"
"G01R  31/30241","IPC3"
"G01R  31/30242","IPC3"
"G01R  31/30243","IPC3"
"G01R  31/30244","IPC3"
"G01R  31/30245","IPC3"
"G01R  31/30246","IPC3"
"G01R  31/30247","IPC3"
"G01R  31/30248","IPC3"
"G01R  31/30249","IPC3"
"G01R  31/3025","IPC3"
"G01R  31/30251","IPC3"
"G01R  31/30252","IPC3"
"G01R  31/30253","IPC3"
"G01R  31/30254","IPC3"
"G01R  31/30255","IPC3"
"G01R  31/30256","IPC3"
"G01R  31/30257","IPC3"
"G01R  31/30258","IPC3"
"G01R  31/30259","IPC3"
"G01R  31/3026","IPC3"
"G01R  31/30261","IPC3"
"G01R  31/30262","IPC3"
"G01R  31/30263","IPC3"
"G01R  31/30264","IPC3"
"G01R  31/30265","IPC3"
"G01R  31/30266","IPC3"
"G01R  31/30267","IPC3"
"G01R  31/30268","IPC3"
"G01R  31/30269","IPC3"
"G01R  31/3027","IPC3"
"G01R  31/30271","IPC3"
"G01R  31/30272","IPC3"
"G01R  31/30273","IPC3"
"G01R  31/30274","IPC3"
"G01R  31/30275","IPC3"
"G01R  31/30276","IPC3"
"G01R  31/30277","IPC3"
"G01R  31/30278","IPC3"
"G01R  31/30279","IPC3"
"G01R  31/3028","IPC3"
"G01R  31/30281","IPC3"
"G01R  31/30282","IPC3"
"G01R  31/30283","IPC3"
"G01R  31/30284","IPC3"
"G01R  31/30285","IPC3"
"G01R  31/30286","IPC3"
"G01R  31/30287","IPC3"
"G01R  31/30288","IPC3"
"G01R  31/30289","IPC3"
"G01R  31/3029","IPC3"
"G01R  31/30291","IPC3"
"G01R  31/30292","IPC3"
"G01R  31/30293","IPC3"
"G01R  31/30294","IPC3"
"G01R  31/30295","IPC3"
"G01R  31/30296","IPC3"
"G01R  31/30297","IPC3"
"G01R  31/30298","IPC3"
"G01R  31/30299","IPC3"
"G01R  31/303","IPC3"
"G01R  31/30301","IPC3"
"G01R  31/30302","IPC3"
"G01R  31/30303","IPC3"
"G01R  31/30304","IPC3"
"G01R  31/30305","IPC3"
"G01R  31/30306","IPC3"
"G01R  31/30307","IPC3"
"G01R  31/30308","IPC3"
"G01R  31/30309","IPC3"
"G01R  31/3031","IPC3"
"G01R  31/30311","IPC3"
"G01R  31/30312","IPC3"
"G01R  31/30313","IPC3"
"G01R  31/30314","IPC3"
"G01R  31/30315","IPC3"
"G01R  31/30316","IPC3"
"G01R  31/30317","IPC3"
"G01R  31/30318","IPC3"
"G01R  31/30319","IPC3"
"G01R  31/3032","IPC3"
"G01R  31/30321","IPC3"
"G01R  31/30322","IPC3"
"G01R  31/30323","IPC3"
"G01R  31/30324","IPC3"
"G01R  31/30325","IPC3"
"G01R  31/30326","IPC3"
"G01R  31/30327","IPC3"
"G01R  31/30328","IPC3"
"G01R  31/30329","IPC3"
"G01R  31/3033","IPC3"
"G01R  31/30331","IPC3"
"G01R  31/30332","IPC3"
"G01R  31/30333","IPC3"
"G01R  31/30334","IPC3"
"G01R  31/30335","IPC3"
"G01R  31/30336","IPC3"
"G01R  31/30337","IPC3"
"G01R  31/30338","IPC3"
"G01R  31/30339","IPC3"
"G01R  31/3034","IPC3"
"G01R  31/30341","IPC3"
"G01R  31/30342","IPC3"
"G01R  31/30343","IPC3"
"G01R  31/30344","IPC3"
"G01R  31/30345","IPC3"
"G01R  31/30346","IPC3"
"G01R  31/30347","IPC3"
"G01R  31/30348","IPC3"
"G01R  31/30349","IPC3"
"G01R  31/3035","IPC3"
"G01R  31/30351","IPC3"
"G01R  31/30352","IPC3"
"G01R  31/30353","IPC3"
"G01R  31/30354","IPC3"
"G01R  31/30355","IPC3"
"G01R  31/30356","IPC3"
"G01R  31/30357","IPC3"
"G01R  31/30358","IPC3"
"G01R  31/30359","IPC3"
"G01R  31/3036","IPC3"
"G01R  31/30361","IPC3"
"G01R  31/30362","IPC3"
"G01R  31/30363","IPC3"
"G01R  31/30364","IPC3"
"G01R  31/30365","IPC3"
"G01R  31/30366","IPC3"
"G01R  31/30367","IPC3"
"G01R  31/30368","IPC3"
"G01R  31/30369","IPC3"
"G01R  31/3037","IPC3"
"G01R  31/30371","IPC3"
"G01R  31/30372","IPC3"
"G01R  31/30373","IPC3"
"G01R  31/30374","IPC3"
"G01R  31/30375","IPC3"
"G01R  31/30376","IPC3"
"G01R  31/30377","IPC3"
"G01R  31/30378","IPC3"
"G01R  31/30379","IPC3"
"G01R  31/3038","IPC3"
"G01R  31/30381","IPC3"
"G01R  31/30382","IPC3"
"G01R  31/30383","IPC3"
"G01R  31/30384","IPC3"
"G01R  31/30385","IPC3"
"G01R  31/30386","IPC3"
"G01R  31/30387","IPC3"
"G01R  31/30388","IPC3"
"G01R  31/30389","IPC3"
"G01R  31/3039","IPC3"
"G01R  31/30391","IPC3"
"G01R  31/30392","IPC3"
"G01R  31/30393","IPC3"
"G01R  31/30394","IPC3"
"G01R  31/30395","IPC3"
"G01R  31/30396","IPC3"
"G01R  31/30397","IPC3"
"G01R  31/30398","IPC3"
"G01R  31/30399","IPC3"
"G01R  31/304","IPC3"
"G01R  31/30401","IPC3"
"G01R  31/30402","IPC3"
"G01R  31/30403","IPC3"
"G01R  31/30404","IPC3"
"G01R  31/30405","IPC3"
"G01R  31/30406","IPC3"
"G01R  31/30407","IPC3"
"G01R  31/30408","IPC3"
"G01R  31/30409","IPC3"
"G01R  31/3041","IPC3"
"G01R  31/30411","IPC3"
"G01R  31/30412","IPC3"
"G01R  31/30413","IPC3"
"G01R  31/30414","IPC3"
"G01R  31/30415","IPC3"
"G01R  31/30416","IPC3"
"G01R  31/30417","IPC3"
"G01R  31/30418","IPC3"
"G01R  31/30419","IPC3"
"G01R  31/3042","IPC3"
"G01R  31/30421","IPC3"
"G01R  31/30422","IPC3"
"G01R  31/30423","IPC3"
"G01R  31/30424","IPC3"
"G01R  31/30425","IPC3"
"G01R  31/30426","IPC3"
"G01R  31/30427","IPC3"
"G01R  31/30428","IPC3"
"G01R  31/30429","IPC3"
"G01R  31/3043","IPC3"
"G01R  31/30431","IPC3"
"G01R  31/30432","IPC3"
"G01R  31/30433","IPC3"
"G01R  31/30434","IPC3"
"G01R  31/30435","IPC3"
"G01R  31/30436","IPC3"
"G01R  31/30437","IPC3"
"G01R  31/30438","IPC3"
"G01R  31/30439","IPC3"
"G01R  31/3044","IPC3"
"G01R  31/30441","IPC3"
"G01R  31/30442","IPC3"
"G01R  31/30443","IPC3"
"G01R  31/30444","IPC3"
"G01R  31/30445","IPC3"
"G01R  31/30446","IPC3"
"G01R  31/30447","IPC3"
"G01R  31/30448","IPC3"
"G01R  31/30449","IPC3"
"G01R  31/3045","IPC3"
"G01R  31/30451","IPC3"
"G01R  31/30452","IPC3"
"G01R  31/30453","IPC3"
"G01R  31/30454","IPC3"
"G01R  31/30455","IPC3"
"G01R  31/30456","IPC3"
"G01R  31/30457","IPC3"
"G01R  31/30458","IPC3"
"G01R  31/30459","IPC3"
"G01R  31/3046","IPC3"
"G01R  31/30461","IPC3"
"G01R  31/30462","IPC3"
"G01R  31/30463","IPC3"
"G01R  31/30464","IPC3"
"G01R  31/30465","IPC3"
"G01R  31/30466","IPC3"
"G01R  31/30467","IPC3"
"G01R  31/30468","IPC3"
"G01R  31/30469","IPC3"
"G01R  31/3047","IPC3"
"G01R  31/30471","IPC3"
"G01R  31/30472","IPC3"
"G01R  31/30473","IPC3"
"G01R  31/30474","IPC3"
"G01R  31/30475","IPC3"
"G01R  31/30476","IPC3"
"G01R  31/30477","IPC3"
"G01R  31/30478","IPC3"
"G01R  31/30479","IPC3"
"G01R  31/3048","IPC3"
"G01R  31/30481","IPC3"
"G01R  31/30482","IPC3"
"G01R  31/30483","IPC3"
"G01R  31/30484","IPC3"
"G01R  31/30485","IPC3"
"G01R  31/30486","IPC3"
"G01R  31/30487","IPC3"
"G01R  31/30488","IPC3"
"G01R  31/30489","IPC3"
"G01R  31/3049","IPC3"
"G01R  31/30491","IPC3"
"G01R  31/30492","IPC3"
"G01R  31/30493","IPC3"
"G01R  31/30494","IPC3"
"G01R  31/30495","IPC3"
"G01R  31/30496","IPC3"
"G01R  31/30497","IPC3"
"G01R  31/30498","IPC3"
"G01R  31/30499","IPC3"
"G01R  31/305","IPC3"
"G01R  31/30501","IPC3"
"G01R  31/30502","IPC3"
"G01R  31/30503","IPC3"
"G01R  31/30504","IPC3"
"G01R  31/30505","IPC3"
"G01R  31/30506","IPC3"
"G01R  31/30507","IPC3"
"G01R  31/30508","IPC3"
"G01R  31/30509","IPC3"
"G01R  31/3051","IPC3"
"G01R  31/30511","IPC3"
"G01R  31/30512","IPC3"
"G01R  31/30513","IPC3"
"G01R  31/30514","IPC3"
"G01R  31/30515","IPC3"
"G01R  31/30516","IPC3"
"G01R  31/30517","IPC3"
"G01R  31/30518","IPC3"
"G01R  31/30519","IPC3"
"G01R  31/3052","IPC3"
"G01R  31/30521","IPC3"
"G01R  31/30522","IPC3"
"G01R  31/30523","IPC3"
"G01R  31/30524","IPC3"
"G01R  31/30525","IPC3"
"G01R  31/30526","IPC3"
"G01R  31/30527","IPC3"
"G01R  31/30528","IPC3"
"G01R  31/30529","IPC3"
"G01R  31/3053","IPC3"
"G01R  31/30531","IPC3"
"G01R  31/30532","IPC3"
"G01R  31/30533","IPC3"
"G01R  31/30534","IPC3"
"G01R  31/30535","IPC3"
"G01R  31/30536","IPC3"
"G01R  31/30537","IPC3"
"G01R  31/30538","IPC3"
"G01R  31/30539","IPC3"
"G01R  31/3054","IPC3"
"G01R  31/30541","IPC3"
"G01R  31/30542","IPC3"
"G01R  31/30543","IPC3"
"G01R  31/30544","IPC3"
"G01R  31/30545","IPC3"
"G01R  31/30546","IPC3"
"G01R  31/30547","IPC3"
"G01R  31/30548","IPC3"
"G01R  31/30549","IPC3"
"G01R  31/3055","IPC3"
"G01R  31/30551","IPC3"
"G01R  31/30552","IPC3"
"G01R  31/30553","IPC3"
"G01R  31/30554","IPC3"
"G01R  31/30555","IPC3"
"G01R  31/30556","IPC3"
"G01R  31/30557","IPC3"
"G01R  31/30558","IPC3"
"G01R  31/30559","IPC3"
"G01R  31/3056","IPC3"
"G01R  31/30561","IPC3"
"G01R  31/30562","IPC3"
"G01R  31/30563","IPC3"
"G01R  31/30564","IPC3"
"G01R  31/30565","IPC3"
"G01R  31/30566","IPC3"
"G01R  31/30567","IPC3"
"G01R  31/30568","IPC3"
"G01R  31/30569","IPC3"
"G01R  31/3057","IPC3"
"G01R  31/30571","IPC3"
"G01R  31/30572","IPC3"
"G01R  31/30573","IPC3"
"G01R  31/30574","IPC3"
"G01R  31/30575","IPC3"
"G01R  31/30576","IPC3"
"G01R  31/30577","IPC3"
"G01R  31/30578","IPC3"
"G01R  31/30579","IPC3"
"G01R  31/3058","IPC3"
"G01R  31/30581","IPC3"
"G01R  31/30582","IPC3"
"G01R  31/30583","IPC3"
"G01R  31/30584","IPC3"
"G01R  31/30585","IPC3"
"G01R  31/30586","IPC3"
"G01R  31/30587","IPC3"
"G01R  31/30588","IPC3"
"G01R  31/30589","IPC3"
"G01R  31/3059","IPC3"
"G01R  31/30591","IPC3"
"G01R  31/30592","IPC3"
"G01R  31/30593","IPC3"
"G01R  31/30594","IPC3"
"G01R  31/30595","IPC3"
"G01R  31/30596","IPC3"
"G01R  31/30597","IPC3"
"G01R  31/30598","IPC3"
"G01R  31/30599","IPC3"
"G01R  31/306","IPC3"
"G01R  31/30601","IPC3"
"G01R  31/30602","IPC3"
"G01R  31/30603","IPC3"
"G01R  31/30604","IPC3"
"G01R  31/30605","IPC3"
"G01R  31/30606","IPC3"
"G01R  31/30607","IPC3"
"G01R  31/30608","IPC3"
"G01R  31/30609","IPC3"
"G01R  31/3061","IPC3"
"G01R  31/30611","IPC3"
"G01R  31/30612","IPC3"
"G01R  31/30613","IPC3"
"G01R  31/30614","IPC3"
"G01R  31/30615","IPC3"
"G01R  31/30616","IPC3"
"G01R  31/30617","IPC3"
"G01R  31/30618","IPC3"
"G01R  31/30619","IPC3"
"G01R  31/3062","IPC3"
"G01R  31/30621","IPC3"
"G01R  31/30622","IPC3"
"G01R  31/30623","IPC3"
"G01R  31/30624","IPC3"
"G01R  31/30625","IPC3"
"G01R  31/30626","IPC3"
"G01R  31/30627","IPC3"
"G01R  31/30628","IPC3"
"G01R  31/30629","IPC3"
"G01R  31/3063","IPC3"
"G01R  31/30631","IPC3"
"G01R  31/30632","IPC3"
"G01R  31/30633","IPC3"
"G01R  31/30634","IPC3"
"G01R  31/30635","IPC3"
"G01R  31/30636","IPC3"
"G01R  31/30637","IPC3"
"G01R  31/30638","IPC3"
"G01R  31/30639","IPC3"
"G01R  31/3064","IPC3"
"G01R  31/30641","IPC3"
"G01R  31/30642","IPC3"
"G01R  31/30643","IPC3"
"G01R  31/30644","IPC3"
"G01R  31/30645","IPC3"
"G01R  31/30646","IPC3"
"G01R  31/30647","IPC3"
"G01R  31/30648","IPC3"
"G01R  31/30649","IPC3"
"G01R  31/3065","IPC3"
"G01R  31/30651","IPC3"
"G01R  31/30652","IPC3"
"G01R  31/30653","IPC3"
"G01R  31/30654","IPC3"
"G01R  31/30655","IPC3"
"G01R  31/30656","IPC3"
"G01R  31/30657","IPC3"
"G01R  31/30658","IPC3"
"G01R  31/30659","IPC3"
"G01R  31/3066","IPC3"
"G01R  31/30661","IPC3"
"G01R  31/30662","IPC3"
"G01R  31/30663","IPC3"
"G01R  31/30664","IPC3"
"G01R  31/30665","IPC3"
"G01R  31/30666","IPC3"
"G01R  31/30667","IPC3"
"G01R  31/30668","IPC3"
"G01R  31/30669","IPC3"
"G01R  31/3067","IPC3"
"G01R  31/30671","IPC3"
"G01R  31/30672","IPC3"
"G01R  31/30673","IPC3"
"G01R  31/30674","IPC3"
"G01R  31/30675","IPC3"
"G01R  31/30676","IPC3"
"G01R  31/30677","IPC3"
"G01R  31/30678","IPC3"
"G01R  31/30679","IPC3"
"G01R  31/3068","IPC3"
"G01R  31/30681","IPC3"
"G01R  31/30682","IPC3"
"G01R  31/30683","IPC3"
"G01R  31/30684","IPC3"
"G01R  31/30685","IPC3"
"G01R  31/30686","IPC3"
"G01R  31/30687","IPC3"
"G01R  31/30688","IPC3"
"G01R  31/30689","IPC3"
"G01R  31/3069","IPC3"
"G01R  31/30691","IPC3"
"G01R  31/30692","IPC3"
"G01R  31/30693","IPC3"
"G01R  31/30694","IPC3"
"G01R  31/30695","IPC3"
"G01R  31/30696","IPC3"
"G01R  31/30697","IPC3"
"G01R  31/30698","IPC3"
"G01R  31/30699","IPC3"
"G01R  31/307","IPC3"
"G01R  31/30701","IPC3"
"G01R  31/30702","IPC3"
"G01R  31/30703","IPC3"
"G01R  31/30704","IPC3"
"G01R  31/30705","IPC3"
"G01R  31/30706","IPC3"
"G01R  31/30707","IPC3"
"G01R  31/30708","IPC3"
"G01R  31/30709","IPC3"
"G01R  31/3071","IPC3"
"G01R  31/30711","IPC3"
"G01R  31/30712","IPC3"
"G01R  31/30713","IPC3"
"G01R  31/30714","IPC3"
"G01R  31/30715","IPC3"
"G01R  31/30716","IPC3"
"G01R  31/30717","IPC3"
"G01R  31/30718","IPC3"
"G01R  31/30719","IPC3"
"G01R  31/3072","IPC3"
"G01R  31/30721","IPC3"
"G01R  31/30722","IPC3"
"G01R  31/30723","IPC3"
"G01R  31/30724","IPC3"
"G01R  31/30725","IPC3"
"G01R  31/30726","IPC3"
"G01R  31/30727","IPC3"
"G01R  31/30728","IPC3"
"G01R  31/30729","IPC3"
"G01R  31/3073","IPC3"
"G01R  31/30731","IPC3"
"G01R  31/30732","IPC3"
"G01R  31/30733","IPC3"
"G01R  31/30734","IPC3"
"G01R  31/30735","IPC3"
"G01R  31/30736","IPC3"
"G01R  31/30737","IPC3"
"G01R  31/30738","IPC3"
"G01R  31/30739","IPC3"
"G01R  31/3074","IPC3"
"G01R  31/30741","IPC3"
"G01R  31/30742","IPC3"
"G01R  31/30743","IPC3"
"G01R  31/30744","IPC3"
"G01R  31/30745","IPC3"
"G01R  31/30746","IPC3"
"G01R  31/30747","IPC3"
"G01R  31/30748","IPC3"
"G01R  31/30749","IPC3"
"G01R  31/3075","IPC3"
"G01R  31/30751","IPC3"
"G01R  31/30752","IPC3"
"G01R  31/30753","IPC3"
"G01R  31/30754","IPC3"
"G01R  31/30755","IPC3"
"G01R  31/30756","IPC3"
"G01R  31/30757","IPC3"
"G01R  31/30758","IPC3"
"G01R  31/30759","IPC3"
"G01R  31/3076","IPC3"
"G01R  31/30761","IPC3"
"G01R  31/30762","IPC3"
"G01R  31/30763","IPC3"
"G01R  31/30764","IPC3"
"G01R  31/30765","IPC3"
"G01R  31/30766","IPC3"
"G01R  31/30767","IPC3"
"G01R  31/30768","IPC3"
"G01R  31/30769","IPC3"
"G01R  31/3077","IPC3"
"G01R  31/30771","IPC3"
"G01R  31/30772","IPC3"
"G01R  31/30773","IPC3"
"G01R  31/30774","IPC3"
"G01R  31/30775","IPC3"
"G01R  31/30776","IPC3"
"G01R  31/30777","IPC3"
"G01R  31/30778","IPC3"
"G01R  31/30779","IPC3"
"G01R  31/3078","IPC3"
"G01R  31/30781","IPC3"
"G01R  31/30782","IPC3"
"G01R  31/30783","IPC3"
"G01R  31/30784","IPC3"
"G01R  31/30785","IPC3"
"G01R  31/30786","IPC3"
"G01R  31/30787","IPC3"
"G01R  31/30788","IPC3"
"G01R  31/30789","IPC3"
"G01R  31/3079","IPC3"
"G01R  31/30791","IPC3"
"G01R  31/30792","IPC3"
"G01R  31/30793","IPC3"
"G01R  31/30794","IPC3"
"G01R  31/30795","IPC3"
"G01R  31/30796","IPC3"
"G01R  31/30797","IPC3"
"G01R  31/30798","IPC3"
"G01R  31/30799","IPC3"
"G01R  31/308","IPC3"
"G01R  31/30801","IPC3"
"G01R  31/30802","IPC3"
"G01R  31/30803","IPC3"
"G01R  31/30804","IPC3"
"G01R  31/30805","IPC3"
"G01R  31/30806","IPC3"
"G01R  31/30807","IPC3"
"G01R  31/30808","IPC3"
"G01R  31/30809","IPC3"
"G01R  31/3081","IPC3"
"G01R  31/30811","IPC3"
"G01R  31/30812","IPC3"
"G01R  31/30813","IPC3"
"G01R  31/30814","IPC3"
"G01R  31/30815","IPC3"
"G01R  31/30816","IPC3"
"G01R  31/30817","IPC3"
"G01R  31/30818","IPC3"
"G01R  31/30819","IPC3"
"G01R  31/3082","IPC3"
"G01R  31/30821","IPC3"
"G01R  31/30822","IPC3"
"G01R  31/30823","IPC3"
"G01R  31/30824","IPC3"
"G01R  31/30825","IPC3"
"G01R  31/30826","IPC3"
"G01R  31/30827","IPC3"
"G01R  31/30828","IPC3"
"G01R  31/30829","IPC3"
"G01R  31/3083","IPC3"
"G01R  31/30831","IPC3"
"G01R  31/30832","IPC3"
"G01R  31/30833","IPC3"
"G01R  31/30834","IPC3"
"G01R  31/30835","IPC3"
"G01R  31/30836","IPC3"
"G01R  31/30837","IPC3"
"G01R  31/30838","IPC3"
"G01R  31/30839","IPC3"
"G01R  31/3084","IPC3"
"G01R  31/30841","IPC3"
"G01R  31/30842","IPC3"
"G01R  31/30843","IPC3"
"G01R  31/30844","IPC3"
